list_name,name,label::English,label::Arabic,Governorate
cluster,cluster_location_id_0618,0618 (Zangal),0618 (Zangal),ninewa
cluster,cluster_location_id_0619,0619 (Markaz Baaj),0619 (Markaz Baaj),ninewa
cluster,cluster_location_id_0620,0620 (Ahwedar),0620 (Ahwedar),ninewa
cluster,cluster_location_id_0621,0621 (Abu-Rasen),0621 (Abu-Rasen),ninewa
cluster,cluster_location_id_0622,0622 (Al-Swejen),0622 (Al-Swejen),ninewa
cluster,cluster_location_id_0623,0623 (Sibaya Village),0623 (Sibaya Village),ninewa
cluster,cluster_location_id_0624,0624 (Wardeya),0624 (Wardeya),ninewa
cluster,cluster_location_id_0625,0625 (Al-ghadeer complex),0625 (Al-ghadeer complex),ninewa
cluster,cluster_location_id_0626,0626 (Khazna Tappa),0626 (Khazna Tappa),ninewa
cluster,cluster_location_id_0627,0627 (Muafaqiyah village),0627 (Muafaqiyah village),ninewa
cluster,cluster_location_id_0628,0628 (Shaquli village),0628 (Shaquli village),ninewa
cluster,cluster_location_id_0629,0629 (Wardak),0629 (Wardak),ninewa
cluster,cluster_location_id_0630,0630 (Kubaiba village),0630 (Kubaiba village),ninewa
cluster,cluster_location_id_0631,0631 (Kharabat sultan village),0631 (Kharabat sultan village),ninewa
cluster,cluster_location_id_0632,0632 (Qretakh Village),0632 (Qretakh Village),ninewa
cluster,cluster_location_id_0633,0633 (Jlewkhan village),0633 (Jlewkhan village),ninewa
cluster,cluster_location_id_0634,0634 (Ali Rash Village),0634 (Ali Rash Village),ninewa
cluster,cluster_location_id_0635,0635 (Qaraqosh),0635 (Qaraqosh),ninewa
cluster,cluster_location_id_0636,0636 (Al-Salamiyah Village),0636 (Al-Salamiyah Village),ninewa
cluster,cluster_location_id_0637,0637 (Bartalla center),0637 (Bartalla center),ninewa
cluster,cluster_location_id_0638,0638 (Basakhrah Village),0638 (Basakhrah Village),ninewa
cluster,cluster_location_id_0639,0639 (Atrush),0639 (Atrush),ninewa
cluster,cluster_location_id_0640,0640 (Baadre),0640 (Baadre),ninewa
cluster,cluster_location_id_0641,0641 (Berstik),0641 (Berstik),ninewa
cluster,cluster_location_id_0642,0642 (Betnar),0642 (Betnar),ninewa
cluster,cluster_location_id_0643,0643 (Chira),0643 (Chira),ninewa
cluster,cluster_location_id_0644,0644 (Esiyan Village),0644 (Esiyan Village),ninewa
cluster,cluster_location_id_0645,0645 (Mahad),0645 (Mahad),ninewa
cluster,cluster_location_id_0646,0646 (Mamrashan),0646 (Mamrashan),ninewa
cluster,cluster_location_id_0647,0647 (Qasrok),0647 (Qasrok),ninewa
cluster,cluster_location_id_0648,0648 (Shekhan),0648 (Shekhan),ninewa
cluster,cluster_location_id_0649,0649 (Almaman),0649 (Almaman),ninewa
cluster,cluster_location_id_0650,0650 (Pirbob),0650 (Pirbob),ninewa
cluster,cluster_location_id_0651,0651 (Sheikh Milwan Village),0651 (Sheikh Milwan Village),ninewa
cluster,cluster_location_id_0652,0652 (Small Rikaba Village),0652 (Small Rikaba Village),ninewa
cluster,cluster_location_id_0653,0653 (Big Rikaba Village),0653 (Big Rikaba Village),ninewa
cluster,cluster_location_id_0654,0654 (Nargizlia Village),0654 (Nargizlia Village),ninewa
cluster,cluster_location_id_0655,0655 (Taq Harb),0655 (Taq Harb),ninewa
cluster,cluster_location_id_0656,0656 (Taq Mekail),0656 (Taq Mekail),ninewa
cluster,cluster_location_id_0657,0657 (Tal abta),0657 (Tal abta),ninewa
cluster,cluster_location_id_0658,0658 (AL-Ani Village),0658 (AL-Ani Village),ninewa
cluster,cluster_location_id_0659,0659 (Medan kli Gnobia village),0659 (Medan kli Gnobia village),ninewa
cluster,cluster_location_id_0660,0660 (AL_ Trorkmania Al-shmalia village),0660 (AL_ Trorkmania Al-shmalia village),ninewa
cluster,cluster_location_id_0661,0661 (Tal faris genobe village),0661 (Tal faris genobe village),ninewa
cluster,cluster_location_id_0662,0662 (Markaz AL-Hatra),0662 (Markaz AL-Hatra),ninewa
cluster,cluster_location_id_0663,0663 (Al Harmaat),0663 (Al Harmaat),ninewa
cluster,cluster_location_id_0664,0664 (Al jazaer),0664 (Al jazaer),ninewa
cluster,cluster_location_id_0665,0665 (Al rasheediya),0665 (Al rasheediya),ninewa
cluster,cluster_location_id_0666,0666 (Al tahreer),0666 (Al tahreer),ninewa
cluster,cluster_location_id_0667,0667 (Al Tanak),0667 (Al Tanak),ninewa
cluster,cluster_location_id_0668,0668 (Al-Akhaa),0668 (Al-Akhaa),ninewa
cluster,cluster_location_id_0669,0669 (Al-Harmat 2),0669 (Al-Harmat 2),ninewa
cluster,cluster_location_id_0670,0670 (Al-Karamah),0670 (Al-Karamah),ninewa
cluster,cluster_location_id_0671,0671 (Al-Khadraa),0671 (Al-Khadraa),ninewa
cluster,cluster_location_id_0672,0672 (Al-Maamon),0672 (Al-Maamon),ninewa
cluster,cluster_location_id_0673,0673 (Al-Quds),0673 (Al-Quds),ninewa
cluster,cluster_location_id_0674,0674 (Bashiqa center),0674 (Bashiqa center),ninewa
cluster,cluster_location_id_0675,0675 (Hay 30 July),0675 (Hay 30 July),ninewa
cluster,cluster_location_id_0676,0676 (Hay Al Intisar),0676 (Hay Al Intisar),ninewa
cluster,cluster_location_id_0677,0677 (Hay Al Islah Al Zirai),0677 (Hay Al Islah Al Zirai),ninewa
cluster,cluster_location_id_0678,0678 (Hay Al Nahrawan),0678 (Hay Al Nahrawan),ninewa
cluster,cluster_location_id_0679,0679 (Hay Al Samah),0679 (Hay Al Samah),ninewa
cluster,cluster_location_id_0680,0680 (Hay Al Tammem),0680 (Hay Al Tammem),ninewa
cluster,cluster_location_id_0681,0681 (Hay Al-Shifaa),0681 (Hay Al-Shifaa),ninewa
cluster,cluster_location_id_0682,0682 (Hay Nablus),0682 (Hay Nablus),ninewa
cluster,cluster_location_id_0683,0683 (HAY-SUMMER),0683 (HAY-SUMMER),ninewa
cluster,cluster_location_id_0684,0684 (Muhalabya center),0684 (Muhalabya center),ninewa
cluster,cluster_location_id_0685,0685 (Bysan),0685 (Bysan),ninewa
cluster,cluster_location_id_0686,0686 (Hay alsedeeq),0686 (Hay alsedeeq),ninewa
cluster,cluster_location_id_0687,0687 (Tal-Zahra Village),0687 (Tal-Zahra Village),ninewa
cluster,cluster_location_id_0688,0688 (Al-Salahiya Village),0688 (Al-Salahiya Village),ninewa
cluster,cluster_location_id_0689,0689 (Qabr bin Naif Village),0689 (Qabr bin Naif Village),ninewa
cluster,cluster_location_id_0690,0690 (Arbajiyah),0690 (Arbajiyah),ninewa
cluster,cluster_location_id_0691,0691 (Yarmjah),0691 (Yarmjah),ninewa
cluster,cluster_location_id_0692,0692 (Bahzani),0692 (Bahzani),ninewa
cluster,cluster_location_id_0693,0693 (Badosh Al-thania Village),0693 (Badosh Al-thania Village),ninewa
cluster,cluster_location_id_0694,0694 (Tel Al-raes Al-thania Village),0694 (Tel Al-raes Al-thania Village),ninewa
cluster,cluster_location_id_0695,0695 (Al-eakedat),0695 (Al-eakedat),ninewa
cluster,cluster_location_id_0696,0696 (Al-Abar),0696 (Al-Abar),ninewa
cluster,cluster_location_id_0697,0697 (Al-Najjar),0697 (Al-Najjar),ninewa
cluster,cluster_location_id_0698,0698 (Door Al-Sukar),0698 (Door Al-Sukar),ninewa
cluster,cluster_location_id_0699,0699 (Ghizlani),0699 (Ghizlani),ninewa
cluster,cluster_location_id_0700,0700 (Al-Matahin),0700 (Al-Matahin),ninewa
cluster,cluster_location_id_0701,0701 (Judaedat AlMufti),0701 (Judaedat AlMufti),ninewa
cluster,cluster_location_id_0702,0702 (Badosh uoleha Village),0702 (Badosh uoleha Village),ninewa
cluster,cluster_location_id_0703,0703 (Khana sor),0703 (Khana sor),ninewa
cluster,cluster_location_id_0704,0704 (Sinuni center),0704 (Sinuni center),ninewa
cluster,cluster_location_id_0705,0705 (Dohola ),0705 (Dohola ),ninewa
cluster,cluster_location_id_0706,0706 (Borek),0706 (Borek),ninewa
cluster,cluster_location_id_0707,0707 (Karsi ),0707 (Karsi ),ninewa
cluster,cluster_location_id_0708,0708 (Kolka),0708 (Kolka),ninewa
cluster,cluster_location_id_0709,0709 (Semi-Hester),0709 (Semi-Hester),ninewa
cluster,cluster_location_id_0710,0710 (Quwasi),0710 (Quwasi),ninewa
cluster,cluster_location_id_0711,0711 (Wary Bahdo),0711 (Wary Bahdo),ninewa
cluster,cluster_location_id_0712,0712 (Sardashty),0712 (Sardashty),ninewa
cluster,cluster_location_id_0713,0713 (Haliqye),0713 (Haliqye),ninewa
cluster,cluster_location_id_0714,0714 (Ashti & Heriko),0714 (Ashti & Heriko),ninewa
cluster,cluster_location_id_0715,0715 (Tiraf),0715 (Tiraf),ninewa
cluster,cluster_location_id_0716,0716 (Zorava and zirwa),0716 (Zorava and zirwa),ninewa
cluster,cluster_location_id_0717,0717 (Hay Azadi),0717 (Hay Azadi),ninewa
cluster,cluster_location_id_0718,0718 (Rozh Halat),0718 (Rozh Halat),ninewa
cluster,cluster_location_id_0719,0719 (Hay Alshuhada),0719 (Hay Alshuhada),ninewa
cluster,cluster_location_id_0720,0720 (Hay Alzeraee),0720 (Hay Alzeraee),ninewa
cluster,cluster_location_id_0721,0721 (Golat),0721 (Golat),ninewa
cluster,cluster_location_id_0722,0722 (Abu Mariya),0722 (Abu Mariya),ninewa
cluster,cluster_location_id_0723,0723 (Al Muthalatha village),0723 (Al Muthalatha village),ninewa
cluster,cluster_location_id_0724,0724 (Ashiq),0724 (Ashiq),ninewa
cluster,cluster_location_id_0725,0725 (Hay Al Muthana),0725 (Hay Al Muthana),ninewa
cluster,cluster_location_id_0726,0726 (Kahreez),0726 (Kahreez),ninewa
cluster,cluster_location_id_0727,0727 (Qasabat Zummar),0727 (Qasabat Zummar),ninewa
cluster,cluster_location_id_0728,0728 (Ain Hilwa Upper),0728 (Ain Hilwa Upper),ninewa
cluster,cluster_location_id_0729,0729 (Hay Al Askari),0729 (Hay Al Askari),ninewa
cluster,cluster_location_id_0730,0730 (Hay Al Arbaeen),0730 (Hay Al Arbaeen),ninewa
cluster,cluster_location_id_0731,0731 (Hay Alasreya),0731 (Hay Alasreya),ninewa
cluster,cluster_location_id_0732,0732 (Hay Al laban),0732 (Hay Al laban),ninewa
cluster,cluster_location_id_0733,0733 (Hay Al Qadisya),0733 (Hay Al Qadisya),ninewa
cluster,cluster_location_id_0734,0734 (Tal alhuaa),0734 (Tal alhuaa),ninewa
cluster,cluster_location_id_0735,0735 (Almawmi vilage),0735 (Almawmi vilage),ninewa
cluster,cluster_location_id_0736,0736 (Ewaynat vilage),0736 (Ewaynat vilage),ninewa
cluster,cluster_location_id_0737,0737 (Ry Al-Jazera),0737 (Ry Al-Jazera),ninewa
cluster,cluster_location_id_0738,0738 (Hay Al wahda),0738 (Hay Al wahda),ninewa
cluster,cluster_location_id_0739,0739 (Hay Alkefah al shmali),0739 (Hay Alkefah al shmali),ninewa
cluster,cluster_location_id_0740,0740 (Al-Qadisiya Al-thaniya),0740 (Al-Qadisiya Al-thaniya),ninewa
cluster,cluster_location_id_0741,0741 (Hay Al-Rabeea),0741 (Hay Al-Rabeea),ninewa
cluster,cluster_location_id_0742,0742 (Hay saad),0742 (Hay saad),ninewa
cluster,cluster_location_id_0743,0743 (Hay Al-Taleea Alawla),0743 (Hay Al-Taleea Alawla),ninewa
cluster,cluster_location_id_0744,0744 (Ksr mahrab village),0744 (Ksr mahrab village),ninewa
cluster,cluster_location_id_0745,0745 (Al Qawsiyat),0745 (Al Qawsiyat),ninewa
cluster,cluster_location_id_0746,0746 (Al Quba),0746 (Al Quba),ninewa
cluster,cluster_location_id_0747,0747 (Alqosh),0747 (Alqosh),ninewa
cluster,cluster_location_id_0748,0748 (Bozan),0748 (Bozan),ninewa
cluster,cluster_location_id_0749,0749 (Diwasa),0749 (Diwasa),ninewa
cluster,cluster_location_id_0750,0750 (Pabera Complex),0750 (Pabera Complex),ninewa
cluster,cluster_location_id_0751,0751 (Sharafiya),0751 (Sharafiya),ninewa
cluster,cluster_location_id_0752,0752 (Shaykhaka),0752 (Shaykhaka),ninewa
cluster,cluster_location_id_0753,0753 (Tallsquf),0753 (Tallsquf),ninewa
cluster,cluster_location_id_0754,0754 (Derston),0754 (Derston),ninewa
cluster,cluster_location_id_0755,0755 (Al-Mistah),0755 (Al-Mistah),ninewa
cluster,cluster_location_id_0756,0756 (Qara-Kharab),0756 (Qara-Kharab),ninewa
cluster,cluster_location_id_0757,0757 (Felfel),0757 (Felfel),ninewa
cluster,cluster_location_id_0758,0758 (Al-Naser Complex),0758 (Al-Naser Complex),salah al-din
cluster,cluster_location_id_0759,0759 (Shwedeg Sagheer),0759 (Shwedeg Sagheer),salah al-din
cluster,cluster_location_id_0760,0760 (Babnet Al_ olyia),0760 (Babnet Al_ olyia),salah al-din
cluster,cluster_location_id_0761,0761 (Al-Khadhra area),0761 (Al-Khadhra area),salah al-din
cluster,cluster_location_id_0762,0762 (Hay Mohammad Aldorri-Mhalla 107),0762 (Hay Mohammad Aldorri-Mhalla 107),salah al-din
cluster,cluster_location_id_0763,0763 (Al Asriyah village),0763 (Al Asriyah village),salah al-din
cluster,cluster_location_id_0764,0764 (Al Mujammaa Al Sakani),0764 (Al Mujammaa Al Sakani),salah al-din
cluster,cluster_location_id_0765,0765 (Hay Abu Dalaf),0765 (Hay Abu Dalaf),salah al-din
cluster,cluster_location_id_0766,0766 (Hay Al Aboor),0766 (Hay Al Aboor),salah al-din
cluster,cluster_location_id_0767,0767 (Hay Al Askri),0767 (Hay Al Askri),salah al-din
cluster,cluster_location_id_0768,0768 (Hay Al Mahad),0768 (Hay Al Mahad),salah al-din
cluster,cluster_location_id_0769,0769 (Hay Al Sharqiyah),0769 (Hay Al Sharqiyah),salah al-din
cluster,cluster_location_id_0770,0770 (Hay Tal Al Banat),0770 (Hay Tal Al Banat),salah al-din
cluster,cluster_location_id_0771,0771 (Hay Al Qadisiah),0771 (Hay Al Qadisiah),salah al-din
cluster,cluster_location_id_0772,0772 (Al Fajir village(Al Tasni)),0772 (Al Fajir village(Al Tasni)),salah al-din
cluster,cluster_location_id_0773,0773 (Hay Al Jumiala),0773 (Hay Al Jumiala),salah al-din
cluster,cluster_location_id_0774,0774 (Hay Al Askari),0774 (Hay Al Askari),salah al-din
cluster,cluster_location_id_0775,0775 (Hay Al Qasbah),0775 (Hay Al Qasbah),salah al-din
cluster,cluster_location_id_0776,0776 (Hay Al Ziraa),0776 (Hay Al Ziraa),salah al-din
cluster,cluster_location_id_0777,0777 (Huriyah al jazerah-Al-Aboud),0777 (Huriyah al jazerah-Al-Aboud),salah al-din
cluster,cluster_location_id_0778,0778 (Qaryat Al Sabkha),0778 (Qaryat Al Sabkha),salah al-din
cluster,cluster_location_id_0779,0779 (Tal Al Jumiala area),0779 (Tal Al Jumiala area),salah al-din
cluster,cluster_location_id_0780,0780 (Hay Al-Khasim Al-Qadem village),0780 (Hay Al-Khasim Al-Qadem village),salah al-din
cluster,cluster_location_id_0781,0781 (Al-Qudus),0781 (Al-Qudus),salah al-din
cluster,cluster_location_id_0782,0782 (Al-Ayitha Village),0782 (Al-Ayitha Village),salah al-din
cluster,cluster_location_id_0783,0783 (Al-Musehly Village),0783 (Al-Musehly Village),salah al-din
cluster,cluster_location_id_0784,0784 (Al-Sfeena Village),0784 (Al-Sfeena Village),salah al-din
cluster,cluster_location_id_0785,0785 (Sudayrah Aulya Village),0785 (Sudayrah Aulya Village),salah al-din
cluster,cluster_location_id_0786,0786 (Al-Salman village),0786 (Al-Salman village),salah al-din
cluster,cluster_location_id_0787,0787 (Al-Mashhad Village),0787 (Al-Mashhad Village),salah al-din
cluster,cluster_location_id_0788,0788 (Awegylah Village),0788 (Awegylah Village),salah al-din
cluster,cluster_location_id_0789,0789 (Al-Sheekh Hamad Village),0789 (Al-Sheekh Hamad Village),salah al-din
cluster,cluster_location_id_0790,0790 (Al Mushhaq Village),0790 (Al Mushhaq Village),salah al-din
cluster,cluster_location_id_0791,0791 (Al Shiwesh village),0791 (Al Shiwesh village),salah al-din
cluster,cluster_location_id_0792,0792 (Hay Tal Al Zatar-mahalla 219),0792 (Hay Tal Al Zatar-mahalla 219),salah al-din
cluster,cluster_location_id_0793,0793 (Qaryat Al Sareen),0793 (Qaryat Al Sareen),salah al-din
cluster,cluster_location_id_0794,0794 (Albu Tuama Village),0794 (Albu Tuama Village),salah al-din
cluster,cluster_location_id_0795,0795 (Al Hamra village),0795 (Al Hamra village),salah al-din
cluster,cluster_location_id_0796,0796 (Al Hejaj Village-13),0796 (Al Hejaj Village-13),salah al-din
cluster,cluster_location_id_0797,0797 (Al Mazraa Village),0797 (Al Mazraa Village),salah al-din
cluster,cluster_location_id_0798,0798 (Al-Zweeyah Village ),0798 (Al-Zweeyah Village ),salah al-din
cluster,cluster_location_id_0799,0799 (Hay Altameem),0799 (Hay Altameem),salah al-din
cluster,cluster_location_id_0800,0800 (Hay Alnour village),0800 (Hay Alnour village),salah al-din
cluster,cluster_location_id_0801,0801 (Alharejiya village),0801 (Alharejiya village),salah al-din
cluster,cluster_location_id_0802,0802 (Jedaeda village),0802 (Jedaeda village),salah al-din
cluster,cluster_location_id_0803,0803 (AL-Siniya),0803 (AL-Siniya),salah al-din
cluster,cluster_location_id_0804,0804 (Al Hardaniyah),0804 (Al Hardaniyah),salah al-din
cluster,cluster_location_id_0805,0805 (Al Mashrooa Village),0805 (Al Mashrooa Village),salah al-din
cluster,cluster_location_id_0806,0806 (Albu Jewari),0806 (Albu Jewari),salah al-din
cluster,cluster_location_id_0807,0807 (Al-Duloeyah-Hay Al Jubor),0807 (Al-Duloeyah-Hay Al Jubor),salah al-din
cluster,cluster_location_id_0808,0808 (Al-Duloeyah-Hay khazraj),0808 (Al-Duloeyah-Hay khazraj),salah al-din
cluster,cluster_location_id_0809,0809 (Beshakan village),0809 (Beshakan village),salah al-din
cluster,cluster_location_id_0810,0810 (Mahalla-Abu Sefa-1),0810 (Mahalla-Abu Sefa-1),salah al-din
cluster,cluster_location_id_0811,0811 (Al-Juboor Village),0811 (Al-Juboor Village),salah al-din
cluster,cluster_location_id_0812,0812 (Yathrib sub distrct ),0812 (Yathrib sub distrct ),salah al-din
cluster,cluster_location_id_0813,0813 (Al_Farhateya village),0813 (Al_Farhateya village),salah al-din
cluster,cluster_location_id_0814,0814 (Balad station),0814 (Balad station),salah al-din
cluster,cluster_location_id_0815,0815 (Sinjaar),0815 (Sinjaar),salah al-din
cluster,cluster_location_id_0816,0816 (Jwezerat),0816 (Jwezerat),salah al-din
cluster,cluster_location_id_0817,0817 (OM Shaeefa),0817 (OM Shaeefa),salah al-din
cluster,cluster_location_id_0818,0818 (Aziz Balad),0818 (Aziz Balad),salah al-din
cluster,cluster_location_id_0819,0819 (Al Zuheari Village),0819 (Al Zuheari Village),salah al-din
cluster,cluster_location_id_0820,0820 (Bezna Village),0820 (Bezna Village),salah al-din
cluster,cluster_location_id_0821,0821 (Hay Al Hussien),0821 (Hay Al Hussien),salah al-din
cluster,cluster_location_id_0822,0822 (Hay Al Wihda Mahala 102),0822 (Hay Al Wihda Mahala 102),salah al-din
cluster,cluster_location_id_0823,0823 (Markaz Al-Dujeel-Al Shabab village),0823 (Markaz Al-Dujeel-Al Shabab village),salah al-din
cluster,cluster_location_id_0824,0824 (Markaz Al-Dujeel-Hay Al Wihda Mahala 101),0824 (Markaz Al-Dujeel-Hay Al Wihda Mahala 101),salah al-din
cluster,cluster_location_id_0825,0825 (Markaz Al-Dujeel-Hay Al Wihda Mahala 103),0825 (Markaz Al-Dujeel-Hay Al Wihda Mahala 103),salah al-din
cluster,cluster_location_id_0826,0826 (Al Jubairiyah Al Thalitha),0826 (Al Jubairiyah Al Thalitha),salah al-din
cluster,cluster_location_id_0827,0827 (Al Qala-Mahal 201),0827 (Al Qala-Mahal 201),salah al-din
cluster,cluster_location_id_0828,0828 (Al Sayoya-Mahala 1),0828 (Al Sayoya-Mahala 1),salah al-din
cluster,cluster_location_id_0829,0829 (Al_Jazera),0829 (Al_Jazera),salah al-din
cluster,cluster_location_id_0830,0830 (Al-Abasiya Village),0830 (Al-Abasiya Village),salah al-din
cluster,cluster_location_id_0831,0831 (Al-Efraz area),0831 (Al-Efraz area),salah al-din
cluster,cluster_location_id_0832,0832 (Al-Hewaish area),0832 (Al-Hewaish area),salah al-din
cluster,cluster_location_id_0833,0833 (Al-Shuhadaa-Mahalla 324),0833 (Al-Shuhadaa-Mahalla 324),salah al-din
cluster,cluster_location_id_0834,0834 (Hay Al Baladiya-104),0834 (Hay Al Baladiya-104),salah al-din
cluster,cluster_location_id_0835,0835 (Hay Al Mutasim-mahala 105),0835 (Hay Al Mutasim-mahala 105),salah al-din
cluster,cluster_location_id_0836,0836 (Hay Al Muthanna-Mahalla 312),0836 (Hay Al Muthanna-Mahalla 312),salah al-din
cluster,cluster_location_id_0837,0837 (Hay Al Wathiq-Mahala 314),0837 (Hay Al Wathiq-Mahala 314),salah al-din
cluster,cluster_location_id_0838,0838 (Hay Al Zuhoor(Al qala 4)Mahala 202),0838 (Hay Al Zuhoor(Al qala 4)Mahala 202),salah al-din
cluster,cluster_location_id_0839,0839 (Hay Al-Khathraa Mahala 322),0839 (Hay Al-Khathraa Mahala 322),salah al-din
cluster,cluster_location_id_0840,0840 (Al-Tresha-Albu Fahed),0840 (Al-Tresha-Albu Fahed),salah al-din
cluster,cluster_location_id_0841,0841 (Al-Jillam area),0841 (Al-Jillam area),salah al-din
cluster,cluster_location_id_0842,0842 (Hawi Albsat),0842 (Hawi Albsat),salah al-din
cluster,cluster_location_id_0843,0843 (Mahalla Makeshfa),0843 (Mahalla Makeshfa),salah al-din
cluster,cluster_location_id_0844,0844 (Al Ahad Al Jadid village),0844 (Al Ahad Al Jadid village),salah al-din
cluster,cluster_location_id_0845,0845 (Hay Al Askari),0845 (Hay Al Askari),salah al-din
cluster,cluster_location_id_0846,0846 (Al Namah Al ShamaliyahVillage),0846 (Al Namah Al ShamaliyahVillage),salah al-din
cluster,cluster_location_id_0847,0847 (Hay Al Asry Al Jadid-404),0847 (Hay Al Asry Al Jadid-404),salah al-din
cluster,cluster_location_id_0848,0848 (Samrah Village),0848 (Samrah Village),salah al-din
cluster,cluster_location_id_0849,0849 (Qadisya 2 500 Area),0849 (Qadisya 2 500 Area),salah al-din
cluster,cluster_location_id_0850,0850 (Al-Mutaradah 204),0850 (Al-Mutaradah 204),salah al-din
cluster,cluster_location_id_0851,0851 (Hammad Shihab),0851 (Hammad Shihab),salah al-din
cluster,cluster_location_id_0852,0852 (Al Karama Village),0852 (Al Karama Village),salah al-din
cluster,cluster_location_id_0853,0853 (Hay Al Anwaa Mahala 420),0853 (Hay Al Anwaa Mahala 420),salah al-din
cluster,cluster_location_id_0854,0854 (Hay Aljamiyaa),0854 (Hay Aljamiyaa),salah al-din
cluster,cluster_location_id_0855,0855 (Hay Al Zuhour-422),0855 (Hay Al Zuhour-422),salah al-din
cluster,cluster_location_id_0856,0856 (Qadisya 1 Mahala 214),0856 (Qadisya 1 Mahala 214),salah al-din
cluster,cluster_location_id_0857,0857 (Qadisya 2 Mahala 216),0857 (Qadisya 2 Mahala 216),salah al-din
cluster,cluster_location_id_0858,0858 (Tal-Al Sibaat Village),0858 (Tal-Al Sibaat Village),salah al-din
cluster,cluster_location_id_0859,0859 (Hay Aldiuom),0859 (Hay Aldiuom),salah al-din
cluster,cluster_location_id_0860,0860 (Hay Alqalaa),0860 (Hay Alqalaa),salah al-din
cluster,cluster_location_id_0861,0861 (Hay Alkahrbaa),0861 (Hay Alkahrbaa),salah al-din
cluster,cluster_location_id_0862,0862 (Mahalla Al Aed),0862 (Mahalla Al Aed),salah al-din
cluster,cluster_location_id_0863,0863 (Hay Al Dhubbat),0863 (Hay Al Dhubbat),salah al-din
cluster,cluster_location_id_0864,0864 (Hay Al-Sikak),0864 (Hay Al-Sikak),salah al-din
cluster,cluster_location_id_0865,0865 (Al Auja village ),0865 (Al Auja village ),salah al-din
cluster,cluster_location_id_0866,0866 (Al-Dibsa Village),0866 (Al-Dibsa Village),salah al-din
cluster,cluster_location_id_0867,0867 (Al-Qadisya Complex),0867 (Al-Qadisya Complex),salah al-din
cluster,cluster_location_id_0868,0868 (Hay Aqsu),0868 (Hay Aqsu),salah al-din
cluster,cluster_location_id_0869,0869 (Hay Garmian),0869 (Hay Garmian),kirkuk
cluster,cluster_location_id_0870,0870 (Hay Komari-120),0870 (Hay Komari-120),salah al-din
cluster,cluster_location_id_0871,0871 (Hay Rizgari-114),0871 (Hay Rizgari-114),salah al-din
cluster,cluster_location_id_0872,0872 (Hay Shoraw-1),0872 (Hay Shoraw-1),salah al-din
cluster,cluster_location_id_0873,0873 (Markaz Tooz-Hay Al Askari),0873 (Markaz Tooz-Hay Al Askari),salah al-din
cluster,cluster_location_id_0874,0874 (Markaz Tooz-Hay Al Taiyar 122),0874 (Markaz Tooz-Hay Al Taiyar 122),salah al-din
cluster,cluster_location_id_0875,0875 (Markaz Tooz-Hay Brayati),0875 (Markaz Tooz-Hay Brayati),salah al-din
cluster,cluster_location_id_0876,0876 (Markaz Tooz-Hay Imam Ahmed),0876 (Markaz Tooz-Hay Imam Ahmed),salah al-din
cluster,cluster_location_id_0877,0877 (Markaz Tooz-Jesir Dara),0877 (Markaz Tooz-Jesir Dara),salah al-din
cluster,cluster_location_id_0878,0878 (Tal Al Naqqar),0878 (Tal Al Naqqar),salah al-din
cluster,cluster_location_id_0879,0879 (Unformal Shelter),0879 (Unformal Shelter),salah al-din
cluster,cluster_location_id_0880,0880 (Brawchili village),0880 (Brawchili village),salah al-din
cluster,cluster_location_id_0881,0881 (Chardaghli village),0881 (Chardaghli village),al.sulaymaniyah
cluster,cluster_location_id_0882,0882 (Nawjool area),0882 (Nawjool area),salah al-din
cluster,cluster_location_id_0883,0883 (Jawry),0883 (Jawry),salah al-din
cluster,cluster_location_id_0884,0884 (Milnaser Village),0884 (Milnaser Village),wassit
cluster,cluster_location_id_0885,0885 (Sulayman Beg sub district center),0885 (Sulayman Beg sub district center),wassit
cluster,cluster_location_id_0886,0886 (Al-Salam Village),0886 (Al-Salam Village),wassit
cluster,cluster_location_id_0887,0887 (Hay Al-Maghrib),0887 (Hay Al-Maghrib),wassit
cluster,cluster_location_id_0888,0888 (Hay Al-askary),0888 (Hay Al-askary),wassit
cluster,cluster_location_id_0889,0889 (Hai Al-Askari-5 Dunam),0889 (Hai Al-Askari-5 Dunam),wassit
cluster,cluster_location_id_0890,0890 (Hay Al-Jameya),0890 (Hay Al-Jameya),wassit
cluster,cluster_location_id_0891,0891 (Al-Zubaidiya city center),0891 (Al-Zubaidiya city center),wassit
cluster,cluster_location_id_0892,0892 (Al-Azezia 150 area),0892 (Al-Azezia 150 area),wassit
cluster,cluster_location_id_0893,0893 (Al-Sarai),0893 (Al-Sarai),wassit
cluster,cluster_location_id_0894,0894 (Al-Tanmeya),0894 (Al-Tanmeya),wassit
cluster,cluster_location_id_0895,0895 (Taj al-dien),0895 (Taj al-dien),wassit
cluster,cluster_location_id_0896,0896 (Taj al-dien center 1),0896 (Taj al-dien center 1),wassit
cluster,cluster_location_id_0897,0897 (Al Batar village),0897 (Al Batar village),wassit
cluster,cluster_location_id_0898,0898 (Al Gardhia),0898 (Al Gardhia),wassit
cluster,cluster_location_id_0899,0899 (Al Hasan Al Askari),0899 (Al Hasan Al Askari),wassit
cluster,cluster_location_id_0900,0900 (Al-Jihad-Al Shaheed Dawood),0900 (Al-Jihad-Al Shaheed Dawood),wassit
cluster,cluster_location_id_0901,0901 (Hay Al-Hawaraa 3),0901 (Hay Al-Hawaraa 3),wassit
